,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:allday,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:night,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:allday,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:allday,pid,date,f_screen:phone_screen_rapids_sumdurationunlock:allday,f_screen:phone_screen_rapids_countepisodeunlock:allday,month,week,week_period,platform
1493,361.0,,561.5,1556.5,INS-W_614,2020-05-06,282.9457,41.0,May,8,2020-05-04 to  2020-05-10,ios
1494,605.0,,517.5,1535.5,INS-W_614,2020-05-07,326.496116666666,85.0,May,8,2020-05-04 to  2020-05-10,ios
1495,276.0,,716.5,1514.0,INS-W_614,2020-05-08,382.550183333333,63.0,May,8,2020-05-04 to  2020-05-10,ios
1496,466.0,,373.5,1531.0,INS-W_614,2020-05-09,502.4495,129.0,May,8,2020-05-04 to  2020-05-10,ios
1497,426.0,,609.0,1560.0,INS-W_614,2020-05-10,381.989166666667,88.0,May,8,2020-05-04 to  2020-05-10,ios
1498,446.0,,589.5,1496.5,INS-W_614,2020-05-11,510.1136,96.0,May,9,2020-05-11 to  2020-05-17,ios
1499,439.0,,543.5,1628.5,INS-W_614,2020-05-12,290.425166666667,72.0,May,9,2020-05-11 to  2020-05-17,ios
1500,361.0,,675.0,1541.5,INS-W_614,2020-05-13,370.111783333333,31.0,May,9,2020-05-11 to  2020-05-17,ios
1501,463.0,,476.0,1527.5,INS-W_614,2020-05-14,,,May,9,2020-05-11 to  2020-05-17,ios
1502,353.0,,587.5,1555.5,INS-W_614,2020-05-15,167.426983333333,21.0,May,9,2020-05-11 to  2020-05-17,ios
1503,427.0,,502.0,1564.0,INS-W_614,2020-05-16,683.63385,55.0,May,9,2020-05-11 to  2020-05-17,ios
1504,323.0,,607.0,1594.5,INS-W_614,2020-05-17,333.049666666666,54.0,May,9,2020-05-11 to  2020-05-17,ios
1505,336.0,,502.0,1515.5,INS-W_614,2020-05-18,151.349783333333,62.0,May,10,2020-05-18 to  2020-05-24,ios
1506,410.0,,458.0,1457.0,INS-W_614,2020-05-19,217.0246,38.0,May,10,2020-05-18 to  2020-05-24,ios
1507,372.0,,457.5,1530.5,INS-W_614,2020-05-20,491.199733333333,43.0,May,10,2020-05-18 to  2020-05-24,ios
1508,435.0,,490.5,1492.5,INS-W_614,2020-05-21,687.03325,83.0,May,10,2020-05-18 to  2020-05-24,ios
1509,374.0,,543.0,1583.5,INS-W_614,2020-05-22,488.1503,70.0,May,10,2020-05-18 to  2020-05-24,ios
1510,518.0,,517.5,1545.0,INS-W_614,2020-05-23,793.267550000002,49.0,May,10,2020-05-18 to  2020-05-24,ios
1511,275.0,,665.0,1654.5,INS-W_614,2020-05-24,503.5645,45.0,May,10,2020-05-18 to  2020-05-24,ios
1512,456.0,,511.0,1552.0,INS-W_614,2020-05-25,1161.39118333333,30.0,May,11,2020-05-25 to  2020-05-31,ios
1513,398.0,,612.5,1598.5,INS-W_614,2020-05-26,670.226233333334,48.0,May,11,2020-05-25 to  2020-05-31,ios
1514,336.0,,581.5,1583.0,INS-W_614,2020-05-27,810.567383333335,35.0,May,11,2020-05-25 to  2020-05-31,ios
1515,417.0,,520.5,1586.0,INS-W_614,2020-05-28,769.616233333335,66.0,May,11,2020-05-25 to  2020-05-31,ios
1516,317.0,,575.0,1504.5,INS-W_614,2020-05-29,515.393600000001,37.0,May,11,2020-05-25 to  2020-05-31,ios
1517,377.0,,417.5,1499.5,INS-W_614,2020-05-30,426.22545,27.0,May,11,2020-05-25 to  2020-05-31,ios
1518,381.0,,438.5,1554.5,INS-W_614,2020-05-31,369.817633333333,60.0,May,11,2020-05-25 to  2020-05-31,ios
1519,303.0,,502.5,1527.0,INS-W_614,2020-06-01,392.44165,103.0,June,12,2020-06-01 to  2020-06-07,ios
1520,428.0,,416.5,1566.0,INS-W_614,2020-06-02,614.316,41.0,June,12,2020-06-01 to  2020-06-07,ios
1521,,,573.0,,INS-W_614,2020-06-03,779.826033333334,57.0,June,12,2020-06-01 to  2020-06-07,ios
1522,234.0,,,1668.0,INS-W_614,2020-06-04,689.224600000001,50.0,June,12,2020-06-01 to  2020-06-07,ios
1523,,,480.5,,INS-W_614,2020-06-05,268.502250000001,8.0,June,12,2020-06-01 to  2020-06-07,ios
1524,,,,,INS-W_614,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
1525,,,,,INS-W_614,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
1526,,,,,INS-W_614,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
1527,,,,,INS-W_614,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
1528,,,,,INS-W_614,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
1529,,,,,INS-W_614,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
1530,,,,,INS-W_614,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
1531,,,,,INS-W_614,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
1532,,,,,INS-W_614,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
1533,,,,,INS-W_614,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
1534,,,,,INS-W_614,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
1535,,,,,INS-W_614,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
1536,,,,,INS-W_614,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
1537,,,,,INS-W_614,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
1538,,,,,INS-W_614,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
1539,,,,,INS-W_614,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
1540,,,,,INS-W_614,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
1541,,,,,INS-W_614,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
1542,,,,,INS-W_614,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
1543,,,,,INS-W_614,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
1544,,,,,INS-W_614,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
1545,469.0,,,1590.0,INS-W_615,2020-03-16,592.184133333333,117.0,Mar,1,2020-03-16 to  2020-03-22,ios
1546,562.0,,622.5,1516.5,INS-W_615,2020-03-17,526.913683333333,136.0,Mar,1,2020-03-16 to  2020-03-22,ios
1547,596.0,,643.5,1480.5,INS-W_615,2020-03-18,576.201966666667,69.0,Mar,1,2020-03-16 to  2020-03-22,ios
1548,536.0,,664.0,1478.0,INS-W_615,2020-03-19,485.897366666667,34.0,Mar,1,2020-03-16 to  2020-03-22,ios
1549,559.0,,597.5,1430.5,INS-W_615,2020-03-20,,,Mar,1,2020-03-16 to  2020-03-22,ios
1550,628.0,,561.5,1333.0,INS-W_615,2020-03-21,,,Mar,1,2020-03-16 to  2020-03-22,ios
1551,391.0,,560.0,1461.5,INS-W_615,2020-03-22,300.044733333333,47.0,Mar,1,2020-03-16 to  2020-03-22,ios
1552,658.0,,447.5,1382.5,INS-W_615,2020-03-23,472.631166666667,148.0,Mar,2,2020-03-23 to  2020-03-29,ios
1553,357.0,,610.0,1605.0,INS-W_615,2020-03-24,,,Mar,2,2020-03-23 to  2020-03-29,ios
1554,411.0,,524.5,1543.5,INS-W_615,2020-03-25,4.34413333333333,4.0,Mar,2,2020-03-23 to  2020-03-29,ios
1555,304.0,,524.5,1665.5,INS-W_615,2020-03-26,,,Mar,2,2020-03-23 to  2020-03-29,ios
1556,,,539.5,,INS-W_615,2020-03-27,,,Mar,2,2020-03-23 to  2020-03-29,ios
1557,686.0,,,940.0,INS-W_615,2020-03-28,,,Mar,2,2020-03-23 to  2020-03-29,ios
1558,472.0,,-398.0,1512.0,INS-W_615,2020-03-29,457.300783333333,67.0,Mar,2,2020-03-23 to  2020-03-29,ios
1559,604.0,,551.5,1359.5,INS-W_615,2020-03-30,481.958666666667,77.0,Mar,3,2020-03-30 to  2020-04-05,ios
1560,470.0,,563.0,1471.0,INS-W_615,2020-03-31,534.200366666667,97.0,Mar,3,2020-03-30 to  2020-04-05,ios
1561,508.0,,517.0,1364.5,INS-W_615,2020-04-01,493.8564,85.0,Apr,3,2020-03-30 to  2020-04-05,ios
1562,381.0,,481.5,1586.0,INS-W_615,2020-04-02,,,Apr,3,2020-03-30 to  2020-04-05,ios
1563,153.0,,542.5,1448.0,INS-W_615,2020-04-03,,,Apr,3,2020-03-30 to  2020-04-05,ios
1564,463.0,,171.0,1483.0,INS-W_615,2020-04-04,,,Apr,3,2020-03-30 to  2020-04-05,ios
1565,160.0,,544.5,1617.0,INS-W_615,2020-04-05,475.0192,83.0,Apr,3,2020-03-30 to  2020-04-05,ios
1566,506.0,,357.0,1460.0,INS-W_615,2020-04-06,620.356783333334,129.0,Apr,4,2020-04-06 to  2020-04-12,ios
1567,236.0,,573.5,1760.5,INS-W_615,2020-04-07,749.134500000001,99.0,Apr,4,2020-04-06 to  2020-04-12,ios
1568,316.0,,563.0,1481.5,INS-W_615,2020-04-08,718.602483333333,112.0,Apr,4,2020-04-06 to  2020-04-12,ios
1569,414.0,,365.5,1504.0,INS-W_615,2020-04-09,339.942866666667,66.0,Apr,4,2020-04-06 to  2020-04-12,ios
1570,564.0,,501.5,1445.0,INS-W_615,2020-04-10,334.840933333333,72.0,Apr,4,2020-04-06 to  2020-04-12,ios
1571,457.0,,595.0,1620.5,INS-W_615,2020-04-11,603.806683333333,55.0,Apr,4,2020-04-06 to  2020-04-12,ios
1572,124.0,,656.0,1868.0,INS-W_615,2020-04-12,730.70185,70.0,Apr,4,2020-04-06 to  2020-04-12,ios
1573,361.0,,557.5,1435.0,INS-W_615,2020-04-13,526.827133333333,160.0,Apr,5,2020-04-13 to  2020-04-19,ios
1574,150.0,,367.5,1540.5,INS-W_615,2020-04-14,448.73195,96.0,Apr,5,2020-04-13 to  2020-04-19,ios
1575,584.0,,266.0,1386.5,INS-W_615,2020-04-15,66.255,17.0,Apr,5,2020-04-13 to  2020-04-19,ios
1576,359.0,,554.0,1598.5,INS-W_615,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
1577,611.0,,559.5,1435.5,INS-W_615,2020-04-17,660.782766666667,78.0,Apr,5,2020-04-13 to  2020-04-19,ios
1578,639.0,,628.5,1426.0,INS-W_615,2020-04-18,593.134616666666,41.0,Apr,5,2020-04-13 to  2020-04-19,ios
1579,170.0,,650.5,1817.5,INS-W_615,2020-04-19,263.7066,15.0,Apr,5,2020-04-13 to  2020-04-19,ios
1580,529.0,,551.0,1414.0,INS-W_615,2020-04-20,,,Apr,6,2020-04-20 to  2020-04-26,ios
1581,135.0,,518.0,1797.0,INS-W_615,2020-04-21,,,Apr,6,2020-04-20 to  2020-04-26,ios
1582,493.0,,511.0,1451.5,INS-W_615,2020-04-22,411.541933333333,64.0,Apr,6,2020-04-20 to  2020-04-26,ios
1583,458.0,,510.5,1458.0,INS-W_615,2020-04-23,451.236433333333,70.0,Apr,6,2020-04-20 to  2020-04-26,ios
1584,491.0,,495.5,1456.5,INS-W_615,2020-04-24,226.092583333333,26.0,Apr,6,2020-04-20 to  2020-04-26,ios
1585,420.0,,530.5,1447.0,INS-W_615,2020-04-25,195.676416666667,25.0,Apr,6,2020-04-20 to  2020-04-26,ios
1586,456.0,,454.0,1485.0,INS-W_615,2020-04-26,752.664716666667,40.0,Apr,6,2020-04-20 to  2020-04-26,ios
1587,544.0,,525.0,1458.5,INS-W_615,2020-04-27,575.8073,77.0,Apr,7,2020-04-27 to  2020-05-03,ios
1588,370.0,,589.0,1609.5,INS-W_615,2020-04-28,580.87955,63.0,Apr,7,2020-04-27 to  2020-05-03,ios
1589,572.0,,551.5,1416.5,INS-W_615,2020-04-29,443.664933333333,60.0,Apr,7,2020-04-27 to  2020-05-03,ios
1590,403.0,,555.0,1553.5,INS-W_615,2020-04-30,499.059300000001,92.0,Apr,7,2020-04-27 to  2020-05-03,ios
1591,636.0,,554.5,1392.5,INS-W_615,2020-05-01,319.63035,112.0,May,7,2020-04-27 to  2020-05-03,ios
1592,640.0,,631.0,1381.0,INS-W_615,2020-05-02,228.839266666667,7.0,May,7,2020-04-27 to  2020-05-03,ios
1593,340.0,,669.0,1586.5,INS-W_615,2020-05-03,468.1442,48.0,May,7,2020-04-27 to  2020-05-03,ios
1594,460.0,,519.5,1524.5,INS-W_615,2020-05-04,409.6332,106.0,May,8,2020-05-04 to  2020-05-10,ios
1595,560.0,,568.5,1414.0,INS-W_615,2020-05-05,655.340633333333,70.0,May,8,2020-05-04 to  2020-05-10,ios
1596,450.0,,552.0,1534.5,INS-W_615,2020-05-06,437.0976,90.0,May,8,2020-05-04 to  2020-05-10,ios
1597,561.0,,555.5,1387.0,INS-W_615,2020-05-07,653.846216666667,75.0,May,8,2020-05-04 to  2020-05-10,ios
1598,421.0,,561.5,1556.5,INS-W_615,2020-05-08,553.902483333333,143.0,May,8,2020-05-04 to  2020-05-10,ios
1599,664.0,,566.0,1384.0,INS-W_615,2020-05-09,675.718083333333,79.0,May,8,2020-05-04 to  2020-05-10,ios
1600,555.0,,656.0,1421.0,INS-W_615,2020-05-10,524.341766666666,71.0,May,8,2020-05-04 to  2020-05-10,ios
1601,487.0,,561.0,1458.5,INS-W_615,2020-05-11,492.455783333333,108.0,May,9,2020-05-11 to  2020-05-17,ios
1602,565.0,,527.0,1384.0,INS-W_615,2020-05-12,610.2514,65.0,May,9,2020-05-11 to  2020-05-17,ios
1603,314.0,,553.0,1379.5,INS-W_615,2020-05-13,551.26425,81.0,May,9,2020-05-11 to  2020-05-17,ios
1604,739.0,,290.5,1198.0,INS-W_615,2020-05-14,583.174133333333,66.0,May,9,2020-05-11 to  2020-05-17,ios
1605,601.0,,562.5,1461.5,INS-W_615,2020-05-15,560.726966666666,74.0,May,9,2020-05-11 to  2020-05-17,ios
1606,415.0,,671.5,1449.0,INS-W_615,2020-05-16,851.022183333333,28.0,May,9,2020-05-11 to  2020-05-17,ios
1607,480.0,,429.0,1495.0,INS-W_615,2020-05-17,482.447416666667,71.0,May,9,2020-05-11 to  2020-05-17,ios
1608,511.0,,562.5,1485.0,INS-W_615,2020-05-18,683.0379,89.0,May,10,2020-05-18 to  2020-05-24,ios
1609,255.0,,585.5,1431.5,INS-W_615,2020-05-19,480.61315,121.0,May,10,2020-05-18 to  2020-05-24,ios
1610,584.0,,274.0,1385.5,INS-W_615,2020-05-20,654.084166666667,95.0,May,10,2020-05-18 to  2020-05-24,ios
1611,463.0,,558.0,1503.5,INS-W_615,2020-05-21,510.784033333333,49.0,May,10,2020-05-18 to  2020-05-24,ios
1612,660.0,,560.0,1400.5,INS-W_615,2020-05-22,604.022766666666,68.0,May,10,2020-05-18 to  2020-05-24,ios
1613,534.0,,679.5,1511.5,INS-W_615,2020-05-23,683.988883333333,49.0,May,10,2020-05-18 to  2020-05-24,ios
1614,550.0,,619.5,1421.5,INS-W_615,2020-05-24,621.32795,39.0,May,10,2020-05-18 to  2020-05-24,ios
1615,267.0,,564.5,1516.5,INS-W_615,2020-05-25,626.217583333333,59.0,May,11,2020-05-25 to  2020-05-31,ios
1616,441.0,,350.5,1523.0,INS-W_615,2020-05-26,62.8428333333333,3.0,May,11,2020-05-25 to  2020-05-31,ios
1617,498.0,,557.0,1475.0,INS-W_615,2020-05-27,361.59865,75.0,May,11,2020-05-25 to  2020-05-31,ios
1618,242.0,,561.5,1498.0,INS-W_615,2020-05-28,507.33785,56.0,May,11,2020-05-25 to  2020-05-31,ios
1619,109.0,,319.5,1665.0,INS-W_615,2020-05-29,489.678366666666,108.0,May,11,2020-05-25 to  2020-05-31,ios
1620,578.0,,342.0,1396.0,INS-W_615,2020-05-30,662.7607,116.0,May,11,2020-05-25 to  2020-05-31,ios
1621,562.0,,618.0,1419.5,INS-W_615,2020-05-31,620.054916666666,44.0,May,11,2020-05-25 to  2020-05-31,ios
1622,406.0,,557.0,1582.0,INS-W_615,2020-06-01,600.419466666668,92.0,June,12,2020-06-01 to  2020-06-07,ios
1623,402.0,,572.5,1611.5,INS-W_615,2020-06-02,439.51515,105.0,June,12,2020-06-01 to  2020-06-07,ios
1624,334.0,,602.5,1740.0,INS-W_615,2020-06-03,739.906783333333,88.0,June,12,2020-06-01 to  2020-06-07,ios
1625,711.0,,659.5,1239.0,INS-W_615,2020-06-04,345.4713,41.0,June,12,2020-06-01 to  2020-06-07,ios
1626,,,582.5,,INS-W_615,2020-06-05,,,June,12,2020-06-01 to  2020-06-07,ios
1627,,,,,INS-W_615,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
1628,,,,,INS-W_615,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
1629,,,,,INS-W_615,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
1630,,,,,INS-W_615,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
1631,,,,,INS-W_615,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
1632,,,,,INS-W_615,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
1633,,,,,INS-W_615,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
1634,,,,,INS-W_615,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
1635,,,,,INS-W_615,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
1636,,,,,INS-W_615,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
1637,,,,,INS-W_615,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
1638,,,,,INS-W_615,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
1639,,,,,INS-W_615,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
1640,,,,,INS-W_615,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
1641,,,,,INS-W_615,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
1642,,,,,INS-W_615,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
1643,,,,,INS-W_615,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
1644,,,,,INS-W_615,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
1645,,,,,INS-W_615,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
1646,,,,,INS-W_615,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
1647,,,,,INS-W_615,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
1648,464.0,,,1375.0,INS-W_616,2020-03-16,,,Mar,1,2020-03-16 to  2020-03-22,android
1649,,,437.0,,INS-W_616,2020-03-17,,,Mar,1,2020-03-16 to  2020-03-22,android
1650,197.0,,,1539.5,INS-W_616,2020-03-18,,,Mar,1,2020-03-16 to  2020-03-22,android
1651,,,321.5,,INS-W_616,2020-03-19,,,Mar,1,2020-03-16 to  2020-03-22,android
1652,538.0,,,1024.5,INS-W_616,2020-03-20,,,Mar,1,2020-03-16 to  2020-03-22,android
1653,84.0,,-320.0,1894.0,INS-W_616,2020-03-21,,,Mar,1,2020-03-16 to  2020-03-22,android
1654,385.0,,538.5,1458.0,INS-W_616,2020-03-22,21.33045,11.0,Mar,1,2020-03-16 to  2020-03-22,android
1655,400.0,,441.0,1476.5,INS-W_616,2020-03-23,177.5577,39.0,Mar,2,2020-03-23 to  2020-03-29,android
1656,335.0,,501.5,1555.0,INS-W_616,2020-03-24,231.194383333333,37.0,Mar,2,2020-03-23 to  2020-03-29,android
1657,471.0,,497.0,1473.0,INS-W_616,2020-03-25,337.4326,44.0,Mar,2,2020-03-23 to  2020-03-29,android
1658,310.0,,539.5,1564.5,INS-W_616,2020-03-26,413.7024,43.0,Mar,2,2020-03-23 to  2020-03-29,android
1659,,,463.5,,INS-W_616,2020-03-27,371.885583333333,36.0,Mar,2,2020-03-23 to  2020-03-29,android
1660,405.0,,,1579.5,INS-W_616,2020-03-28,305.5772,13.0,Mar,2,2020-03-23 to  2020-03-29,android
1661,298.0,,612.5,1577.5,INS-W_616,2020-03-29,250.610166666667,18.0,Mar,2,2020-03-23 to  2020-03-29,android
1662,,,478.0,,INS-W_616,2020-03-30,193.109983333333,20.0,Mar,3,2020-03-30 to  2020-04-05,android
1663,310.0,,,1584.0,INS-W_616,2020-03-31,131.284066666667,44.0,Mar,3,2020-03-30 to  2020-04-05,android
1664,443.0,,497.0,1508.0,INS-W_616,2020-04-01,206.893533333333,34.0,Apr,3,2020-03-30 to  2020-04-05,android
1665,585.0,,583.5,1364.5,INS-W_616,2020-04-02,310.517616666667,39.0,Apr,3,2020-03-30 to  2020-04-05,android
1666,319.0,,562.5,1655.0,INS-W_616,2020-04-03,340.460183333333,42.0,Apr,3,2020-03-30 to  2020-04-05,android
1667,379.0,,580.0,1628.5,INS-W_616,2020-04-04,322.50565,37.0,Apr,3,2020-03-30 to  2020-04-05,android
1668,391.0,,589.0,1492.0,INS-W_616,2020-04-05,68.23745,24.0,Apr,3,2020-03-30 to  2020-04-05,android
1669,459.0,,504.0,1382.0,INS-W_616,2020-04-06,39.7826333333333,17.0,Apr,4,2020-04-06 to  2020-04-12,android
1670,275.0,,503.0,1593.0,INS-W_616,2020-04-07,59.0128833333333,16.0,Apr,4,2020-04-06 to  2020-04-12,android
1671,558.0,,464.5,1389.0,INS-W_616,2020-04-08,107.272433333333,14.0,Apr,4,2020-04-06 to  2020-04-12,android
1672,,,566.0,,INS-W_616,2020-04-09,299.60495,46.0,Apr,4,2020-04-06 to  2020-04-12,android
1673,388.0,,,1626.0,INS-W_616,2020-04-10,165.109783333333,35.0,Apr,4,2020-04-06 to  2020-04-12,android
1674,447.0,,600.5,1515.5,INS-W_616,2020-04-11,171.13645,39.0,Apr,4,2020-04-06 to  2020-04-12,android
1675,301.0,,562.5,1580.5,INS-W_616,2020-04-12,159.147216666667,51.0,Apr,4,2020-04-06 to  2020-04-12,android
1676,316.0,,495.0,1589.0,INS-W_616,2020-04-13,114.400633333333,25.0,Apr,5,2020-04-13 to  2020-04-19,android
1677,285.0,,495.5,1583.0,INS-W_616,2020-04-14,87.4919833333333,16.0,Apr,5,2020-04-13 to  2020-04-19,android
1678,413.0,,452.5,1586.0,INS-W_616,2020-04-15,389.841166666666,33.0,Apr,5,2020-04-13 to  2020-04-19,android
1679,466.0,,613.0,1464.5,INS-W_616,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,android
1680,308.0,,563.0,1595.5,INS-W_616,2020-04-17,6.07195,5.0,Apr,5,2020-04-13 to  2020-04-19,android
1681,563.0,,504.0,1523.0,INS-W_616,2020-04-18,162.682166666667,18.0,Apr,5,2020-04-13 to  2020-04-19,android
1682,312.0,,724.5,1596.0,INS-W_616,2020-04-19,422.240266666667,28.0,Apr,5,2020-04-13 to  2020-04-19,android
1683,325.0,,507.0,1571.5,INS-W_616,2020-04-20,215.587183333333,45.0,Apr,6,2020-04-20 to  2020-04-26,android
1684,339.0,,512.0,1561.5,INS-W_616,2020-04-21,197.90825,23.0,Apr,6,2020-04-20 to  2020-04-26,android
1685,461.0,,507.0,1540.0,INS-W_616,2020-04-22,192.267266666667,30.0,Apr,6,2020-04-20 to  2020-04-26,android
1686,316.0,,601.0,1592.0,INS-W_616,2020-04-23,309.350183333333,29.0,Apr,6,2020-04-20 to  2020-04-26,android
1687,,,520.0,,INS-W_616,2020-04-24,232.329383333333,18.0,Apr,6,2020-04-20 to  2020-04-26,android
1688,490.0,,,1489.5,INS-W_616,2020-04-25,331.730866666667,24.0,Apr,6,2020-04-20 to  2020-04-26,android
1689,149.0,,579.5,1755.0,INS-W_616,2020-04-26,352.957166666666,37.0,Apr,6,2020-04-20 to  2020-04-26,android
1690,,,496.5,,INS-W_616,2020-04-27,168.2678,41.0,Apr,7,2020-04-27 to  2020-05-03,android
1691,312.0,,,1718.0,INS-W_616,2020-04-28,197.222533333333,13.0,Apr,7,2020-04-27 to  2020-05-03,android
1692,367.0,,591.0,1505.0,INS-W_616,2020-04-29,351.888683333333,38.0,Apr,7,2020-04-27 to  2020-05-03,android
1693,476.0,,450.0,1301.5,INS-W_616,2020-04-30,135.23245,20.0,Apr,7,2020-04-27 to  2020-05-03,android
1694,421.0,,419.0,1465.0,INS-W_616,2020-05-01,246.506433333333,32.0,May,7,2020-04-27 to  2020-05-03,android
1695,249.0,,476.0,1754.0,INS-W_616,2020-05-02,162.9289,43.0,May,7,2020-04-27 to  2020-05-03,android
1696,333.0,,599.5,1478.0,INS-W_616,2020-05-03,155.901516666667,23.0,May,7,2020-04-27 to  2020-05-03,android
1697,382.0,,400.0,1522.0,INS-W_616,2020-05-04,82.609,23.0,May,8,2020-05-04 to  2020-05-10,android
1698,,,511.5,,INS-W_616,2020-05-05,129.281,44.0,May,8,2020-05-04 to  2020-05-10,android
1699,424.0,,,1578.5,INS-W_616,2020-05-06,595.249716666667,40.0,May,8,2020-05-04 to  2020-05-10,android
1700,0.0,,596.5,,INS-W_616,2020-05-07,117.852816666667,38.0,May,8,2020-05-04 to  2020-05-10,android
1701,,,,,INS-W_616,2020-05-08,296.89655,37.0,May,8,2020-05-04 to  2020-05-10,android
1702,,,,,INS-W_616,2020-05-09,252.054033333333,29.0,May,8,2020-05-04 to  2020-05-10,android
1703,,,,,INS-W_616,2020-05-10,33.2620333333333,13.0,May,8,2020-05-04 to  2020-05-10,android
1704,468.0,,,1371.0,INS-W_616,2020-05-11,151.0653,26.0,May,9,2020-05-11 to  2020-05-17,android
1705,402.0,,454.5,1458.0,INS-W_616,2020-05-12,76.9965166666666,16.0,May,9,2020-05-11 to  2020-05-17,android
1706,431.0,,453.0,1480.0,INS-W_616,2020-05-13,88.7546,24.0,May,9,2020-05-11 to  2020-05-17,android
1707,457.0,,542.5,1411.5,INS-W_616,2020-05-14,185.269983333333,16.0,May,9,2020-05-11 to  2020-05-17,android
1708,486.0,,486.0,1394.0,INS-W_616,2020-05-15,97.2517166666666,29.0,May,9,2020-05-11 to  2020-05-17,android
1709,427.0,,487.5,1435.0,INS-W_616,2020-05-16,190.11735,40.0,May,9,2020-05-11 to  2020-05-17,android
1710,390.0,,471.0,1457.0,INS-W_616,2020-05-17,204.289816666667,26.0,May,9,2020-05-11 to  2020-05-17,android
1711,357.0,,448.0,1490.5,INS-W_616,2020-05-18,174.639333333333,42.0,May,10,2020-05-18 to  2020-05-24,android
1712,,,439.5,,INS-W_616,2020-05-19,96.2803166666666,24.0,May,10,2020-05-18 to  2020-05-24,android
1713,,,,,INS-W_616,2020-05-20,154.096983333333,37.0,May,10,2020-05-18 to  2020-05-24,android
1714,,,,,INS-W_616,2020-05-21,210.745066666667,28.0,May,10,2020-05-18 to  2020-05-24,android
1715,454.0,,,1474.5,INS-W_616,2020-05-22,400.035766666667,35.0,May,10,2020-05-18 to  2020-05-24,android
1716,493.0,,561.0,1475.5,INS-W_616,2020-05-23,203.17695,21.0,May,10,2020-05-18 to  2020-05-24,android
1717,301.0,,609.5,1581.5,INS-W_616,2020-05-24,397.879516666667,28.0,May,10,2020-05-18 to  2020-05-24,android
1718,419.0,,482.5,1516.0,INS-W_616,2020-05-25,150.008466666667,37.0,May,11,2020-05-25 to  2020-05-31,android
1719,326.0,,555.0,1528.0,INS-W_616,2020-05-26,275.9297,23.0,May,11,2020-05-25 to  2020-05-31,android
1720,537.0,,439.5,1317.5,INS-W_616,2020-05-27,518.296466666666,27.0,May,11,2020-05-25 to  2020-05-31,android
1721,454.0,,464.5,1486.0,INS-W_616,2020-05-28,542.21195,43.0,May,11,2020-05-25 to  2020-05-31,android
1722,,,554.0,,INS-W_616,2020-05-29,373.11165,19.0,May,11,2020-05-25 to  2020-05-31,android
